date,time,timezone,MACB,source,sourcetype,type,user,host,short,desc,version,filename,inode,notes,format,extra
08/04/2004,04:56:44,US/Pacific,M..B,FILE,NTFS Content Modification Time,Content Modification Time; Creation Time,-,JEAN-13FBF038A3,/$MFT 3423-1 $FILE_NAME,TSK:/$MFT File reference: 3423-1 Attribute name: $FILE_NAME Name: A0002405.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M..B,FILE,NTFS Content Modification Time,Content Modification Time; Creation Time,-,JEAN-13FBF038A3,/$MFT 3426-1 $FILE_NAME,TSK:/$MFT File reference: 3426-1 Attribute name: $FILE_NAME Name: A0002281.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M..B,FILE,NTFS Content Modification Time,Content Modification Time; Creation Time,-,JEAN-13FBF038A3,/$MFT 3428-1 $FILE_NAME,TSK:/$MFT File reference: 3428-1 Attribute name: $FILE_NAME Name: A0003175.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M..B,FILE,NTFS Content Modification Time,Content Modification Time; Creation Time,-,JEAN-13FBF038A3,/$MFT 3429-1 $FILE_NAME,TSK:/$MFT File reference: 3429-1 Attribute name: $FILE_NAME Name: A0003176.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M..B,FILE,NTFS Content Modification Time,Content Modification Time; Creation Time,-,JEAN-13FBF038A3,/$MFT 3430-1 $FILE_NAME,TSK:/$MFT File reference: 3430-1 Attribute name: $FILE_NAME Name: A0002237.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M..B,FILE,NTFS Content Modification Time,Content Modification Time; Creation Time,-,JEAN-13FBF038A3,/$MFT 3436-1 $FILE_NAME,TSK:/$MFT File reference: 3436-1 Attribute name: $FILE_NAME Name: A0002187.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M..B,FILE,NTFS Content Modification Time,Content Modification Time; Creation Time,-,JEAN-13FBF038A3,/$MFT 3437-1 $FILE_NAME,TSK:/$MFT File reference: 3437-1 Attribute name: $FILE_NAME Name: A0003177.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M..B,FILE,NTFS Content Modification Time,Content Modification Time; Creation Time,-,JEAN-13FBF038A3,/$MFT 3495-1 $FILE_NAME,TSK:/$MFT File reference: 3495-1 Attribute name: $FILE_NAME Name: A0003039.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4750-2 $FILE_NAME,TSK:/$MFT File reference: 4750-2 Attribute name: $FILE_NAME Name: A0002278.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4751-2 $FILE_NAME,TSK:/$MFT File reference: 4751-2 Attribute name: $FILE_NAME Name: A0002246.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4755-2 $FILE_NAME,TSK:/$MFT File reference: 4755-2 Attribute name: $FILE_NAME Name: A0003605.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4756-2 $FILE_NAME,TSK:/$MFT File reference: 4756-2 Attribute name: $FILE_NAME Name: A0003604.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4757-2 $FILE_NAME,TSK:/$MFT File reference: 4757-2 Attribute name: $FILE_NAME Name: A0003603.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4760-2 $FILE_NAME,TSK:/$MFT File reference: 4760-2 Attribute name: $FILE_NAME Name: A0002646.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4763-2 $FILE_NAME,TSK:/$MFT File reference: 4763-2 Attribute name: $FILE_NAME Name: A0003601.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4826-2 $FILE_NAME,TSK:/$MFT File reference: 4826-2 Attribute name: $FILE_NAME Name: A0002219.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4828-2 $FILE_NAME,TSK:/$MFT File reference: 4828-2 Attribute name: $FILE_NAME Name: A0002217.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4829-2 $FILE_NAME,TSK:/$MFT File reference: 4829-2 Attribute name: $FILE_NAME Name: A0002218.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4831-2 $FILE_NAME,TSK:/$MFT File reference: 4831-2 Attribute name: $FILE_NAME Name: A0002216.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4836-2 $FILE_NAME,TSK:/$MFT File reference: 4836-2 Attribute name: $FILE_NAME Name: A0003496.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 4861-2 $FILE_NAME,TSK:/$MFT File reference: 4861-2 Attribute name: $FILE_NAME Name: A0002346.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5492-2 $FILE_NAME,TSK:/$MFT File reference: 5492-2 Attribute name: $FILE_NAME Name: A0002842.DLL Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5503-2 $FILE_NAME,TSK:/$MFT File reference: 5503-2 Attribute name: $FILE_NAME Name: A0001824.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5505-2 $FILE_NAME,TSK:/$MFT File reference: 5505-2 Attribute name: $FILE_NAME Name: A0001822.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5507-2 $FILE_NAME,TSK:/$MFT File reference: 5507-2 Attribute name: $FILE_NAME Name: A0001820.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5509-2 $FILE_NAME,TSK:/$MFT File reference: 5509-2 Attribute name: $FILE_NAME Name: A0001818.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5510-2 $FILE_NAME,TSK:/$MFT File reference: 5510-2 Attribute name: $FILE_NAME Name: A0001817.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5513-2 $FILE_NAME,TSK:/$MFT File reference: 5513-2 Attribute name: $FILE_NAME Name: A0001814.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5514-2 $FILE_NAME,TSK:/$MFT File reference: 5514-2 Attribute name: $FILE_NAME Name: A0001811.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5516-2 $FILE_NAME,TSK:/$MFT File reference: 5516-2 Attribute name: $FILE_NAME Name: A0001813.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5521-2 $FILE_NAME,TSK:/$MFT File reference: 5521-2 Attribute name: $FILE_NAME Name: A0003615.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5527-2 $FILE_NAME,TSK:/$MFT File reference: 5527-2 Attribute name: $FILE_NAME Name: A0003610.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5528-2 $FILE_NAME,TSK:/$MFT File reference: 5528-2 Attribute name: $FILE_NAME Name: A0003609.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5529-2 $FILE_NAME,TSK:/$MFT File reference: 5529-2 Attribute name: $FILE_NAME Name: A0003608.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5530-2 $FILE_NAME,TSK:/$MFT File reference: 5530-2 Attribute name: $FILE_NAME Name: A0003607.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5531-2 $FILE_NAME,TSK:/$MFT File reference: 5531-2 Attribute name: $FILE_NAME Name: A0003606.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5533-2 $FILE_NAME,TSK:/$MFT File reference: 5533-2 Attribute name: $FILE_NAME Name: A0003575.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5534-2 $FILE_NAME,TSK:/$MFT File reference: 5534-2 Attribute name: $FILE_NAME Name: A0003574.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5535-2 $FILE_NAME,TSK:/$MFT File reference: 5535-2 Attribute name: $FILE_NAME Name: A0003573.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5536-2 $FILE_NAME,TSK:/$MFT File reference: 5536-2 Attribute name: $FILE_NAME Name: A0003571.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5538-2 $FILE_NAME,TSK:/$MFT File reference: 5538-2 Attribute name: $FILE_NAME Name: A0003567.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5539-2 $FILE_NAME,TSK:/$MFT File reference: 5539-2 Attribute name: $FILE_NAME Name: A0003566.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5541-2 $FILE_NAME,TSK:/$MFT File reference: 5541-2 Attribute name: $FILE_NAME Name: A0003563.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5542-2 $FILE_NAME,TSK:/$MFT File reference: 5542-2 Attribute name: $FILE_NAME Name: A0003562.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5544-2 $FILE_NAME,TSK:/$MFT File reference: 5544-2 Attribute name: $FILE_NAME Name: A0003568.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5545-2 $FILE_NAME,TSK:/$MFT File reference: 5545-2 Attribute name: $FILE_NAME Name: A0003569.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5546-2 $FILE_NAME,TSK:/$MFT File reference: 5546-2 Attribute name: $FILE_NAME Name: A0003564.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5554-2 $FILE_NAME,TSK:/$MFT File reference: 5554-2 Attribute name: $FILE_NAME Name: A0002747.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5559-2 $FILE_NAME,TSK:/$MFT File reference: 5559-2 Attribute name: $FILE_NAME Name: A0002771.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5560-2 $FILE_NAME,TSK:/$MFT File reference: 5560-2 Attribute name: $FILE_NAME Name: A0002775.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5561-2 $FILE_NAME,TSK:/$MFT File reference: 5561-2 Attribute name: $FILE_NAME Name: A0002769.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5563-2 $FILE_NAME,TSK:/$MFT File reference: 5563-2 Attribute name: $FILE_NAME Name: A0002772.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5574-2 $FILE_NAME,TSK:/$MFT File reference: 5574-2 Attribute name: $FILE_NAME Name: A0002324.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5575-2 $FILE_NAME,TSK:/$MFT File reference: 5575-2 Attribute name: $FILE_NAME Name: A0002299.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5576-2 $FILE_NAME,TSK:/$MFT File reference: 5576-2 Attribute name: $FILE_NAME Name: A0002340.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5577-2 $FILE_NAME,TSK:/$MFT File reference: 5577-2 Attribute name: $FILE_NAME Name: A0002339.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5581-2 $FILE_NAME,TSK:/$MFT File reference: 5581-2 Attribute name: $FILE_NAME Name: A0002177.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5590-2 $FILE_NAME,TSK:/$MFT File reference: 5590-2 Attribute name: $FILE_NAME Name: A0002757.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5593-2 $FILE_NAME,TSK:/$MFT File reference: 5593-2 Attribute name: $FILE_NAME Name: A0002323.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5595-2 $FILE_NAME,TSK:/$MFT File reference: 5595-2 Attribute name: $FILE_NAME Name: A0002743.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5602-2 $FILE_NAME,TSK:/$MFT File reference: 5602-2 Attribute name: $FILE_NAME Name: A0002192.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5603-2 $FILE_NAME,TSK:/$MFT File reference: 5603-2 Attribute name: $FILE_NAME Name: A0002191.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5611-2 $FILE_NAME,TSK:/$MFT File reference: 5611-2 Attribute name: $FILE_NAME Name: A0002789.DLL Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5612-2 $FILE_NAME,TSK:/$MFT File reference: 5612-2 Attribute name: $FILE_NAME Name: A0002788.DLL Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5616-2 $FILE_NAME,TSK:/$MFT File reference: 5616-2 Attribute name: $FILE_NAME Name: A0002790.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5621-2 $FILE_NAME,TSK:/$MFT File reference: 5621-2 Attribute name: $FILE_NAME Name: A0002791.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5622-2 $FILE_NAME,TSK:/$MFT File reference: 5622-2 Attribute name: $FILE_NAME Name: A0002225.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5626-2 $FILE_NAME,TSK:/$MFT File reference: 5626-2 Attribute name: $FILE_NAME Name: A0002244.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5627-2 $FILE_NAME,TSK:/$MFT File reference: 5627-2 Attribute name: $FILE_NAME Name: A0002298.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 5628-2 $FILE_NAME,TSK:/$MFT File reference: 5628-2 Attribute name: $FILE_NAME Name: A0002328.dll Parent file reference: 12085-34,2,TSK:/$MFT,0,-,mft,attribute_type: 48; file_attribute_flags: 0; file_system_type: NTFS; is_allocated: True
